# V (a.u.^3)     Thermal pressure (GPa)
# T=     0.0
131.9300000000000       0.0000000000000
131.0949787878788       0.0000000000000
130.2599575757576       0.0000000000000
129.4249363636364       0.0000000000000
128.5899151515152       0.0000000000000
127.7548939393940       0.0000000000000
126.9198727272727       0.0000000000000
126.0848515151515       0.0000000000000
125.2498303030303       0.0000000000000
124.4148090909091       0.0000000000000
123.5797878787879       0.0000000000000
122.7447666666667       0.0000000000000
121.9097454545455       0.0000000000000
121.0747242424243       0.0000000000000
120.2397030303030       0.0000000000000
119.4046818181818       0.0000000000000
118.5696606060606       0.0000000000000
117.7346393939394       0.0000000000000
116.8996181818182       0.0000000000000
116.0645969696970       0.0000000000000
115.2295757575758       0.0000000000000
114.3945545454546       0.0000000000000
113.5595333333333       0.0000000000000
112.7245121212121       0.0000000000000
111.8894909090909       0.0000000000000
111.0544696969697       0.0000000000000
110.2194484848485       0.0000000000000
109.3844272727273       0.0000000000000
108.5494060606061       0.0000000000000
107.7143848484849       0.0000000000000
106.8793636363636       0.0000000000000
106.0443424242424       0.0000000000000
105.2093212121212       0.0000000000000
104.3743000000000       0.0000000000000
103.5392787878788       0.0000000000000
102.7042575757576       0.0000000000000
101.8692363636364       0.0000000000000
101.0342151515152       0.0000000000000
100.1991939393940       0.0000000000000
 99.3641727272727       0.0000000000000
 98.5291515151515       0.0000000000000
 97.6941303030303       0.0000000000000
 96.8591090909091       0.0000000000000
 96.0240878787879       0.0000000000000
 95.1890666666667       0.0000000000000
 94.3540454545455       0.0000000000000
 93.5190242424243       0.0000000000000
 92.6840030303030       0.0000000000000
 91.8489818181818       0.0000000000000
 91.0139606060606       0.0000000000000
 90.1789393939394       0.0000000000000
 89.3439181818182       0.0000000000000
 88.5088969696970       0.0000000000000
 87.6738757575758       0.0000000000000
 86.8388545454546       0.0000000000000
 86.0038333333333       0.0000000000000
 85.1688121212121       0.0000000000000
 84.3337909090909       0.0000000000000
 83.4987696969697       0.0000000000000
 82.6637484848485       0.0000000000000
 81.8287272727273       0.0000000000000
 80.9937060606061       0.0000000000000
